fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,m_sulfur_dioxide
6.2,0.26,0.29,1.0986122886681096,0.036,4.477336814478207,0.99081,3.33,0.61,11.8,3.695150115473441
7.2,0.26,0.44,2.0918640616783932,0.027,4.844187086458591,0.993,3.02,0.34,11.1,6.218905472636816
6.7,0.3,0.49,1.7578579175523736,0.034,5.0689042022202315,0.9945,3.12,0.45,9.9,8.737864077669903
6.8,0.31,0.25,2.4423470353692043,0.043,5.111987788356544,0.9972,3.36,0.55,10.55,6.880733944954129
7.7,0.32,0.48,1.1939224684724346,0.04,4.74493212836325,0.9911,3.2,0.52,12.8,6.666666666666666
6.1,0.28,0.23,1.6486586255873816,0.038,4.564348191467836,0.98898,2.97,0.7,13.1,3.27455919395466
5.6,0.19,0.47,1.7047480922384253,0.03,4.727387818712341,0.9922,3.56,0.45,11.2,4.166666666666666
6.0,0.21,0.24,2.5726122302071057,0.05,5.10594547390058,0.997,3.34,0.39,9.4,12.672811059907835
7.2,0.24,0.29,1.3862943611198906,0.036,4.770684624465665,0.99411,3.36,0.68,10.1,3.89908256880734
6.0,0.17,0.21,1.9459101490553132,0.05,4.90527477843843,0.9939,3.08,0.54,9.8,6.372549019607843
6.4,0.4,0.19,1.4350845252893227,0.033,4.8283137373023015,0.9904,3.22,0.54,12.7,6.635071090047393
7.1,0.36,0.37,1.7578579175523736,0.019,4.74493212836325,0.99036,3.08,0.49,12.7,9.558823529411764
6.6,0.22,0.37,0.7884573603642702,0.059,5.298317366548036,0.993,3.37,0.55,10.3,10.297482837528603
8.6,0.23,0.25,2.509599262378372,0.031,4.574710978503383,0.99645,3.11,0.4,10.8,3.163017031630171
6.5,0.36,0.31,1.62924053973028,0.061,4.90527477843843,0.99475,3.18,0.45,9.0,4.784688995215311
5.7,0.135,0.3,1.7227665977411035,0.042,4.624972813284271,0.9946,3.31,0.42,9.3,4.408352668213457
5.5,0.335,0.3,1.252762968495368,0.071,4.859812404361672,0.9924,3.14,0.51,9.6,6.521739130434781
5.5,0.21,0.25,0.7884573603642702,0.04,4.330733340286331,0.99006,3.31,0.56,11.3,4.176334106728538
7.5,0.26,0.38,1.9021075263969205,0.021,4.836281906951478,0.99338,3.13,0.62,11.1,5.5690072639225185
6.3,0.25,0.23,2.766319109226186,0.039,4.962844630259907,0.99705,3.14,0.35,9.7,11.352657004830917
6.7,0.26,0.51,2.1972245773362196,0.062,5.272999558563747,0.99545,3.13,0.5,9.6,12.106537530266344
6.4,0.105,0.29,0.7419373447293773,0.035,4.948759890378168,0.99142,3.17,0.55,10.7,10.551558752997602
6.7,0.12,0.3,1.8245492920510458,0.048,4.736198448394496,0.99352,3.33,0.44,10.1,8.775981524249422
6.9,0.13,0.28,2.6602595372658615,0.05,4.890349128221754,0.99655,3.34,0.42,10.1,10.829493087557603
6.4,0.24,0.27,0.9162907318741551,0.04,4.663439094112067,0.98914,3.13,0.3,12.4,8.474576271186441
7.6,0.16,0.44,0.8754687373538999,0.043,4.700480365792417,0.9932,3.11,0.75,10.3,6.082725060827252
6.8,0.32,0.28,1.7578579175523736,0.034,4.61512051684126,0.99026,3.08,0.47,12.4,6.127450980392156
6.8,0.33,0.3,1.1314021114911006,0.047,4.997212273764115,0.9886,3.24,0.56,13.4,8.254716981132075
6.3,0.27,0.46,2.4932054526026954,0.053,5.181783550292085,0.99691,3.18,0.67,9.4,10.526315789473685
7.4,0.27,0.31,1.2237754316221157,0.014,4.969813299576001,0.99094,3.03,0.65,12.0,3.722084367245658
6.7,0.27,0.25,2.1972245773362196,0.053,5.313205979041787,0.9961,3.22,0.43,9.3,12.796208530805686
6.8,0.2,0.28,2.6100697927420065,0.048,4.919980925828125,0.99556,3.19,0.37,10.7,12.887828162291171
6.3,0.27,0.23,1.3609765531356006,0.047,4.61512051684126,0.9936,3.28,0.43,9.8,3.037383177570094
6.4,0.37,0.37,1.766441661243765,0.041,5.382198850528739,0.99432,3.1,0.5,9.8,9.634146341463415
7.5,0.34,0.28,1.6094379124341003,0.028,4.61512051684126,0.98958,3.2,0.5,13.2,10.952380952380953
6.5,0.24,0.19,0.7884573603642702,0.041,4.718498871295094,0.99254,2.99,0.46,9.4,7.518796992481203
8.9,0.24,0.33,2.8183982582710754,0.035,4.890349128221754,0.996,3.0,0.37,12.1,4.0
7.4,0.31,0.28,0.9555114450274365,0.05,4.927253685157205,0.9929,3.31,0.56,10.5,7.656612529002319
6.1,0.17,0.28,1.252762968495368,0.028,4.59511985013459,0.99072,3.16,0.37,11.1,5.288461538461538
6.2,0.25,0.42,2.1972245773362196,0.049,5.332718793265369,0.99586,3.16,0.47,9.1,12.740384615384615
7.4,0.21,0.3,2.186051276738094,0.039,4.77912349311153,0.9942,2.96,0.34,10.4,3.5353535353535355
6.9,0.24,0.39,0.832909122935104,0.063,4.919980925828125,0.9928,3.31,0.48,10.4,4.176334106728538
6.9,0.19,0.33,0.9555114450274365,0.039,4.59511985013459,0.9898,3.09,0.46,12.3,6.601466992665037
6.6,0.14,0.44,0.9555114450274365,0.042,4.948759890378168,0.993,3.32,0.51,10.2,10.87962962962963
8.0,0.34,0.25,2.0014800002101243,0.035,4.6443908991413725,0.99148,2.91,0.23,12.2,9.718670076726342
6.6,0.43,0.24,2.5572273113676265,0.04,5.075173815233827,0.99622,3.14,0.54,9.8,13.043478260869563
5.7,0.22,0.22,2.8707357833793057,0.044,4.709530201312334,0.99855,3.24,0.48,9.0,9.19811320754717
7.2,0.17,0.34,2.0014800002101243,0.042,4.718498871295094,0.99278,2.99,0.4,10.8,4.010025062656641
6.8,0.3,0.27,2.533696813957432,0.028,4.584967478670572,0.99314,2.96,0.38,11.7,5.555555555555555
6.0,0.25,0.28,2.1633230256605382,0.053,4.890349128221754,0.99489,3.06,0.5,9.4,9.113300492610836
6.5,0.29,0.25,2.451005098112319,0.039,4.795790545596741,0.9962,3.31,0.34,10.1,7.4245939675174
7.2,0.19,0.31,0.8754687373538999,0.046,4.912654885736052,0.9939,3.34,0.57,10.2,8.525345622119817
5.9,0.2,0.28,2.624668592163159,0.038,4.890349128221754,0.99426,3.31,0.57,11.8,6.728538283062644
7.3,0.25,0.42,2.7212954278522306,0.041,5.209486152841421,0.9996,3.29,0.75,9.1,13.286713286713287
7.7,0.28,0.33,2.0412203288596382,0.037,5.049856007249537,0.9951,3.39,0.62,10.7,7.289293849658313
7.3,0.17,0.36,2.2192034840549946,0.028,4.718498871295094,0.99272,3.14,0.41,12.4,10.628019323671497
7.1,0.36,0.4,1.0818051703517284,0.033,4.77912349311153,0.98934,3.2,0.45,13.5,6.19047619047619
6.8,0.35,0.53,2.4069451083182885,0.053,5.0238805208462765,0.9963,3.07,0.4,9.4,9.09090909090909
7.8,0.15,0.34,0.7419373447293773,0.035,4.543294782270004,0.99096,3.07,0.72,11.3,7.616707616707616
7.6,0.2,0.39,1.2809338454620645,0.044,5.198497031265826,0.9941,3.46,0.44,10.8,6.726457399103139
6.6,0.26,0.28,2.341805806147327,0.028,4.804021044733257,0.99254,3.17,0.34,12.1,3.117505995203837
7.6,0.26,0.36,0.9555114450274365,0.032,4.672828834461906,0.993,3.15,0.4,10.4,1.4457831325301203
6.4,0.35,0.51,2.174751721484161,0.055,5.181783550292085,0.99502,3.12,0.45,9.6,12.864077669902912
5.8,0.2,0.34,0.6931471805599453,0.035,4.465908118654584,0.98993,3.5,0.42,11.7,8.88888888888889
7.5,0.32,0.26,1.0296194171811583,0.042,4.897839799950911,0.9938,3.07,0.38,9.5,3.194103194103194
5.9,0.24,0.26,2.5877640352277083,0.053,4.90527477843843,0.9972,3.34,0.45,9.5,7.8341013824884795
7.3,0.22,0.31,1.1939224684724346,0.018,4.394449154672439,0.98936,3.06,0.34,12.9,11.08374384236453
6.7,0.44,0.22,1.667706820558076,0.032,4.605170185988092,0.99015,3.26,0.53,12.8,4.460093896713615
6.7,0.265,0.22,2.2617630984737906,0.048,5.293304824724492,0.9955,3.25,0.41,10.2,12.705882352941176
6.9,0.23,0.41,2.1972245773362196,0.03,4.74493212836325,0.99368,3.22,0.54,11.0,7.109004739336492
6.5,0.29,0.32,1.3862943611198906,0.036,4.543294782270004,0.9906,3.16,0.59,12.0,9.134615384615385
6.6,0.26,0.46,2.066862759472976,0.047,5.214935757608986,0.99594,3.2,0.45,9.3,14.047619047619047
6.9,0.18,0.3,1.0986122886681096,0.038,5.25227342804663,0.9914,3.32,0.37,12.2,9.027777777777777
6.4,0.29,0.18,2.772588722239781,0.04,4.762173934797756,0.99736,3.14,0.5,9.2,5.0724637681159415
7.1,0.37,0.3,1.9740810260220096,0.04,4.941642422609304,0.99021,3.17,0.27,13.6,11.750599520383693
6.4,0.22,0.3,2.501435951739211,0.046,5.0106352940962555,0.99479,3.21,0.34,10.8,12.589073634204276
7.2,0.22,0.35,1.8718021769015913,0.054,5.214935757608986,0.99474,3.08,0.5,10.3,9.068627450980392
7.3,0.26,0.32,0.7884573603642702,0.041,4.553876891600541,0.98978,3.07,0.45,12.0,7.125307125307125
8.4,0.22,0.3,2.2925347571405443,0.024,4.77912349311153,0.99456,2.99,0.34,10.5,4.260651629072681
7.9,0.35,0.28,2.631888840136646,0.032,4.1588830833596715,0.9932,2.99,0.43,13.0,3.2581453634085213
7.4,0.32,0.22,2.5416019934645457,0.035,5.017279836814924,0.99578,3.1,0.45,10.4,10.731707317073171
6.8,0.39,0.34,2.128231705849268,0.02,4.897839799950911,0.99212,3.18,0.44,12.0,9.090909090909092
6.3,0.305,0.22,2.833213344056216,0.061,4.955827057601261,0.99824,3.08,0.5,9.1,6.372549019607843
6.6,0.36,0.24,0.6418538861723948,0.038,4.290459441148391,0.99066,3.23,0.39,11.0,3.5460992907801416
5.4,0.415,0.19,0.9555114450274365,0.039,4.48863636973214,0.99265,3.54,0.41,10.0,5.947136563876652
6.8,0.43,0.26,1.8245492920510458,0.043,5.176149732573829,0.99116,3.17,0.41,12.3,9.59232613908873
6.7,0.37,0.25,1.252762968495368,0.028,4.442651256490317,0.9909,3.14,0.36,11.7,5.797101449275361
6.4,0.37,0.12,1.9315214116032138,0.056,4.5217885770490405,0.99536,3.06,0.46,8.4,1.4778325123152707
6.7,0.11,0.34,2.2823823856765264,0.043,4.736198448394496,0.9962,3.42,0.4,9.3,9.276018099547512
8.7,0.22,0.42,1.1939224684724346,0.053,4.74493212836325,0.994,2.99,0.43,10.0,6.7669172932330826
7.8,0.32,0.33,1.2237754316221157,0.037,4.624972813284271,0.9912,3.21,0.65,11.7,4.275534441805226
6.0,0.41,0.21,1.0647107369924282,0.05,4.812184355372417,0.9928,3.42,0.52,10.5,6.5610859728506785
6.6,0.31,0.49,2.1633230256605382,0.05,5.3981627015177525,0.9964,3.12,0.45,8.8,12.62135922330097
6.6,0.38,0.29,1.3609765531356006,0.035,4.624972813284271,0.98916,3.04,0.37,12.5,3.712871287128713
6.8,0.18,0.28,2.2512917986064953,0.047,5.493061443340548,0.9952,3.22,0.53,10.5,12.322274881516586
7.3,0.34,0.3,2.341805806147327,0.057,5.187385805840755,0.99554,3.15,0.44,10.4,8.192771084337348
6.8,0.32,0.23,1.4586150226995167,0.026,4.605170185988092,0.9896,3.1,0.4,12.4,7.560975609756098
7.3,0.23,0.34,2.33214389523559,0.052,4.465908118654584,0.99574,3.04,0.56,10.0,4.702970297029703
7.3,0.145,0.33,0.7419373447293773,0.042,4.174387269895637,0.99012,3.1,0.37,11.8,3.414634146341464
6.6,0.36,0.52,2.509599262378372,0.046,4.709530201312334,0.9966,3.07,0.46,9.4,1.9656019656019654
6.7,0.28,0.34,2.2925347571405443,0.048,4.718498871295094,0.99455,3.25,0.54,11.0,7.529411764705882
6.5,0.23,0.2,2.1400661634962708,0.05,5.19295685089021,0.99504,3.18,0.48,9.533333333,10.526315789473685
6.8,0.12,0.3,2.631888840136646,0.049,4.48863636973214,0.99654,3.2,0.35,9.9,7.619047619047619
7.0,0.23,0.36,2.639057329615259,0.051,5.181783550292085,0.9972,3.16,0.49,9.8,17.307692307692307
6.3,0.32,0.17,2.9311937524164198,0.06,5.25227342804663,0.99916,3.13,0.48,8.8,12.34866828087167
6.1,0.27,0.32,0.7419373447293773,0.034,4.709530201312334,0.9898,3.36,0.4,12.5,5.5045871559633035
5.6,0.34,0.3,2.066862759472976,0.038,4.499809670330265,0.99266,3.25,0.49,11.1,5.411764705882353
7.7,0.28,0.35,2.791165107812717,0.056,4.770684624465665,0.9998,3.27,0.5,9.6,7.259953161592507
7.9,0.22,0.24,1.7227665977411035,0.044,5.075173815233827,0.9927,2.99,0.28,11.5,9.774436090225564
6.7,0.24,0.26,1.8562979903656263,0.03,4.553876891600541,0.99045,3.15,0.38,12.7,3.614457831325301
7.1,0.39,0.35,2.6026896854443837,0.044,4.290459441148391,0.9941,3.17,0.29,11.6,6.235011990407674
5.3,0.32,0.12,2.028148247292285,0.043,4.955827057601261,0.9937,3.36,0.6,10.4,5.045871559633028
5.5,0.14,0.27,1.7227665977411035,0.029,4.653960350157523,0.9949,3.34,0.44,9.0,5.0691244239631335
5.6,0.42,0.34,1.2237754316221157,0.022,4.584967478670572,0.98915,3.22,0.38,12.8,8.05687203791469
7.2,0.23,0.32,2.2512917986064953,0.058,5.231108616854587,0.9956,3.19,0.4,9.9,11.217183770883056
6.3,0.24,0.35,1.1939224684724346,0.039,4.700480365792417,0.99056,3.34,0.44,11.8,9.90783410138249
5.9,0.28,0.34,1.5260563034950494,0.04,5.272999558563747,0.9912,3.31,0.52,11.6,11.600928074245939
8.9,0.33,0.32,0.9162907318741551,0.047,5.303304908059076,0.9954,3.19,0.46,9.4,2.625298329355609
7.4,0.32,0.27,2.631888840136646,0.04,5.402677381872279,0.99831,3.05,0.66,9.4,14.814814814814815
7.4,0.18,0.24,0.8754687373538999,0.047,4.672828834461906,0.99383,3.52,0.64,10.5,4.646017699115045
5.9,0.42,0.36,1.2237754316221157,0.034,4.356708826689592,0.99184,3.25,0.48,10.9,4.470588235294118
6.3,0.34,0.28,2.7536607123542622,0.047,5.293304824724492,0.9977,3.23,0.46,9.5,11.583924349881796
6.0,0.14,0.37,0.7884573603642702,0.032,5.003946305945459,0.99185,3.32,0.44,11.2,14.583333333333332
7.1,0.27,0.24,2.6100697927420065,0.044,4.77912349311153,0.99726,3.04,0.56,10.0,11.881188118811881
5.7,0.28,0.28,1.1631508098056809,0.019,4.189654742026425,0.9902,3.06,0.52,11.2,3.694581280788177
6.6,0.12,0.25,0.8754687373538999,0.039,4.882801922586371,0.99114,3.2,0.45,11.2,5.0
5.2,0.185,0.22,0.6931471805599453,0.03,4.820281565605037,0.99218,3.55,0.44,10.15,10.32967032967033
7.3,0.33,0.22,0.8754687373538999,0.041,5.181783550292085,0.99287,3.14,0.48,9.9,9.661835748792269
7.9,0.19,0.45,0.9162907318741551,0.045,4.574710978503383,0.9917,3.13,0.39,11.0,4.116222760290557
6.4,0.15,0.25,2.174751721484161,0.05,4.23410650459726,0.99394,3.16,0.4,9.9,3.125
7.0,0.16,0.32,0.7419373447293773,0.032,4.394449154672439,0.98972,3.23,0.36,12.1,6.855791962174941
7.6,0.39,0.22,1.33500106673234,0.036,4.736198448394496,0.9926,3.03,0.29,10.2,4.714640198511167
6.4,0.28,0.29,0.9555114450274365,0.052,4.852030263919617,0.9929,3.48,0.56,10.5,7.5892857142857135
5.5,0.3,0.25,1.0647107369924282,0.029,4.77912349311153,0.98972,3.36,0.66,12.5,7.568807339449542
6.1,0.21,0.19,0.8754687373538999,0.046,4.882801922586371,0.99184,3.22,0.39,10.5,12.085308056872035
6.6,0.21,0.3,2.388762789235098,0.041,5.1647859739235145,0.995,3.07,0.5,10.1,15.724815724815723
6.6,0.3,0.25,2.1972245773362196,0.036,4.8283137373023015,0.99362,3.06,0.38,10.8,5.1724137931034475
5.6,0.2,0.36,1.252762968495368,0.048,4.836281906951478,0.99282,3.49,0.49,10.0,3.5634743875278394
6.2,0.18,0.3,0.6931471805599453,0.031,4.304065093204169,0.99032,3.23,0.52,11.3,5.437352245862884
6.3,0.2,0.37,2.5494451709255714,0.045,4.875197323201151,0.99519,3.2,0.35,10.8,13.809523809523808
5.7,0.22,0.33,1.0647107369924282,0.036,4.709530201312334,0.98945,3.26,0.58,12.4,8.685446009389672
7.1,0.38,0.42,2.5494451709255714,0.041,5.267858159063328,0.99624,3.04,0.49,10.0,7.920792079207921
8.4,0.32,0.35,2.5416019934645457,0.029,3.8501476017100584,0.99439,3.02,0.34,11.8,0.746268656716418
7.4,0.3,0.3,1.8245492920510458,0.053,5.099866427824199,0.9941,3.12,0.45,10.3,10.922330097087379
6.0,0.27,0.32,1.5260563034950494,0.035,4.897839799950911,0.99215,3.23,0.46,10.8,8.51063829787234
6.7,0.14,0.51,1.667706820558076,0.028,4.8283137373023015,0.99176,2.91,0.54,10.7,14.578005115089514
6.7,0.16,0.28,1.252762968495368,0.046,5.0369526024136295,0.9921,3.38,0.51,11.4,9.132420091324201
6.0,0.34,0.29,1.9600947840472698,0.046,4.90527477843843,0.99462,3.48,0.57,10.7,6.473214285714285
6.6,0.32,0.24,0.832909122935104,0.06,5.3230099791384085,0.99512,3.59,0.51,9.2,9.25925925925926
6.0,0.29,0.41,2.468099531471619,0.048,5.0106352940962555,0.9937,3.09,0.59,11.0,13.447432762836186
5.7,0.26,0.24,2.9338568698359033,0.059,4.8283137373023015,0.99773,3.3,0.5,10.1,5.348837209302326
7.6,0.26,0.47,0.9555114450274365,0.068,4.02535169073515,0.9944,3.1,0.45,9.6,1.2195121951219514
6.7,0.21,0.34,0.9162907318741551,0.035,4.820281565605037,0.98949,3.24,0.36,12.6,10.61320754716981
7.5,0.22,0.32,1.2237754316221157,0.045,4.61512051684126,0.99135,3.08,0.6,11.3,7.107843137254902
7.3,0.28,0.54,2.631888840136646,0.049,5.096812990337308,0.9984,3.06,0.45,9.1,15.270935960591132
8.1,0.29,0.49,2.0918640616783932,0.042,4.8283137373023015,0.9944,3.14,0.41,10.8,5.314009661835748
4.7,0.335,0.14,0.832909122935104,0.036,5.1298987149230735,0.99212,3.47,0.46,10.5,15.436241610738254
6.2,0.27,0.32,1.9878743481543455,0.048,5.075173815233827,0.99282,3.21,0.6,11.0,11.163895486935868
8.1,0.24,0.26,2.4849066497880004,0.043,5.356586274672012,0.99676,3.11,0.49,10.0,9.975669099756692
6.2,0.15,0.27,2.4849066497880004,0.035,4.762173934797756,0.99602,3.12,0.38,9.1,11.16504854368932
5.9,0.46,0.14,1.308332819650179,0.042,5.081404364984463,0.9931,3.46,0.51,10.6,6.053811659192825
7.3,0.4,0.24,2.0412203288596382,0.058,5.117993812416755,0.995,3.2,0.41,9.9,9.761904761904761
7.3,0.13,0.32,2.7343675094195836,0.051,4.700480365792417,0.9974,3.2,0.35,9.2,8.095238095238095
6.5,0.27,0.19,1.6486586255873816,0.046,4.74493212836325,0.9955,3.25,0.35,8.6,1.411764705882353
7.3,0.26,0.53,2.617395832834079,0.047,5.056245805348308,0.9984,3.06,0.45,9.1,14.901477832512313
7.3,0.24,0.41,2.681021528714291,0.05,5.187385805840755,0.9988,3.37,0.43,9.7,9.382151029748284
7.4,0.36,0.23,1.0647107369924282,0.017,4.248495242049359,0.9892,2.93,0.36,12.5,7.888040712468193
6.4,0.2,0.32,1.410986973710262,0.041,4.844187086458591,0.9914,3.43,0.42,12.0,4.063205417607223
8.9,0.26,0.33,2.2082744135228043,0.024,5.313205979041787,0.99558,3.13,0.46,10.8,11.380145278450364
6.2,0.23,0.38,0.9555114450274365,0.044,4.736198448394496,0.99176,3.3,0.73,11.4,2.7906976744186047
6.6,0.32,0.47,2.8094026953624973,0.063,5.159055299214529,0.99872,3.18,0.56,9.0,6.4593301435406705
6.0,0.32,0.32,1.7578579175523736,0.041,5.231108616854587,0.99235,3.22,0.54,11.0,9.478672985781989
7.1,0.15,0.34,1.840549633397487,0.034,4.653960350157523,0.9953,3.37,0.52,9.3,7.551487414187643
7.0,0.15,0.34,0.8754687373538999,0.039,5.181783550292085,0.9927,3.32,0.62,10.8,4.861111111111111
6.7,0.17,0.27,0.8754687373538999,0.032,5.0106352940962555,0.99254,3.4,0.52,10.5,8.863636363636363
6.3,0.23,0.3,1.0296194171811583,0.033,4.5217885770490405,0.9906,3.28,0.4,11.8,3.738317757009346
7.5,0.42,0.2,0.8754687373538999,0.06,5.1298987149230735,0.9944,3.06,0.4,9.4,3.694581280788177
7.4,0.39,0.23,2.0794415416798357,0.033,4.844187086458591,0.994,3.14,0.42,10.5,7.004830917874395
6.5,0.26,0.24,2.468099531471619,0.042,4.875197323201151,0.996,3.08,0.4,10.1,11.519607843137255
6.8,0.18,0.28,2.379546134130174,0.039,4.736198448394496,0.99406,3.11,0.45,10.9,7.055961070559611
6.6,0.285,0.49,2.517696472610991,0.035,4.927253685157205,0.99732,3.08,0.54,8.9,13.970588235294118
6.2,0.3,0.31,0.9555114450274365,0.035,4.672828834461906,0.98914,3.26,0.39,12.9,9.389671361502348
7.0,0.24,0.3,2.5877640352277083,0.035,5.153291594497779,0.9954,2.99,0.57,10.4,18.045112781954888
6.9,0.29,0.32,1.916922612182061,0.04,4.727387818712341,0.993,3.04,0.58,11.2,3.9603960396039604
7.0,0.25,0.56,1.0986122886681096,0.035,4.564348191467836,0.9918,3.23,0.53,11.0,4.7281323877068555
7.4,0.14,0.3,0.832909122935104,0.033,4.5217885770490405,0.99268,3.53,0.39,10.6,5.518763796909493
6.4,0.16,0.37,0.9162907318741551,0.037,4.700480365792417,0.99345,3.38,0.5,9.8,6.164383561643835
7.7,0.25,0.49,1.252762968495368,0.047,5.135798437050262,0.99252,3.07,0.57,10.6,7.616707616707616
6.2,0.19,0.38,1.8082887711792655,0.019,4.418840607796598,0.98961,3.05,0.36,12.5,5.432098765432099
6.9,0.23,0.4,2.1400661634962708,0.04,5.0238805208462765,0.9927,3.11,0.27,11.4,12.165450121654503
6.6,0.13,0.29,2.7013612129514133,0.056,4.564348191467836,0.99702,3.17,0.39,9.4,7.913669064748202
7.4,0.16,0.49,0.7884573603642702,0.055,5.017279836814924,0.9917,3.23,0.47,11.2,4.25531914893617
5.3,0.33,0.3,0.7884573603642702,0.048,4.787491742782046,0.99045,3.32,0.62,11.3,5.787037037037036
5.8,0.15,0.49,0.7419373447293773,0.048,4.59511985013459,0.9929,3.19,0.48,9.2,5.011933174224344
6.2,0.33,0.19,1.8870696490323797,0.042,4.969813299576001,0.99425,3.15,0.63,9.9,5.301204819277108
6.5,0.115,0.29,1.0818051703517284,0.038,5.117993812416755,0.989,3.12,0.25,12.9,17.718446601941746
7.4,0.4,0.29,1.8562979903656263,0.044,4.812184355372417,0.994,3.3,0.5,11.1,7.209302325581396
7.0,0.14,0.49,1.9315214116032138,0.053,4.77912349311153,0.9954,3.36,0.36,9.4,5.045871559633028
5.9,0.23,0.24,1.5686159179138452,0.038,5.030437921392435,0.99139,3.31,0.5,11.3,14.153132250580045
7.1,0.2,0.31,2.128231705849268,0.053,5.356586274672012,0.99587,3.31,0.59,10.4,7.4245939675174
6.7,0.25,0.34,2.6282852326333477,0.048,5.087596335232384,0.9986,3.44,0.47,9.5,6.756756756756758
6.8,0.25,0.29,1.0986122886681096,0.042,5.247024072160486,0.9952,3.46,0.54,10.2,4.260089686098655
7.7,0.27,0.34,1.0296194171811583,0.028,5.1298987149230735,0.9911,2.99,0.48,12.1,6.516290726817043
6.7,0.24,0.32,2.302585092994046,0.023,4.700480365792417,0.99262,3.34,0.35,12.6,4.6082949308755765
7.0,0.22,0.33,1.1314021114911006,0.052,4.343805421853684,0.993,3.2,0.41,10.6,3.571428571428571
8.2,0.37,0.36,0.6931471805599453,0.034,4.543294782270004,0.9906,3.04,0.32,11.7,4.207920792079208
6.7,0.18,0.37,0.832909122935104,0.027,4.836281906951478,0.98939,3.24,0.37,12.8,9.90566037735849
7.6,0.39,0.32,1.5260563034950494,0.035,4.543294782270004,0.99144,3.08,0.6,12.5,5.3921568627450975
6.5,0.29,0.31,0.9932517730102834,0.035,4.382026634673881,0.99053,3.27,0.69,11.4,5.620608899297425
6.6,0.295,0.24,0.9555114450274365,0.039,4.948759890378168,0.99304,3.35,0.61,10.4,6.666666666666667
7.7,0.24,0.3,0.8754687373538999,0.041,4.634728988229636,0.9929,3.26,0.53,10.4,3.5211267605633805
6.2,0.12,0.34,0.9162907318741551,0.045,4.770684624465665,0.9939,3.42,0.51,9.0,9.728506787330318
7.7,0.3,0.42,2.72785282839839,0.045,5.365976015021851,0.9991,3.18,0.63,9.2,10.76555023923445
5.2,0.31,0.2,1.2237754316221157,0.027,4.770684624465665,0.98886,3.56,0.45,13.0,5.921052631578947
7.2,0.28,0.3,2.4595888418037104,0.044,5.407171771460119,0.9972,3.14,0.5,9.1,14.73429951690821
7.8,0.25,0.34,2.6878474937846906,0.044,5.220355825078325,0.99976,3.22,0.75,8.9,15.639810426540283
6.8,0.35,0.32,1.2237754316221157,0.048,4.6443908991413725,0.9911,3.28,0.46,12.0,8.177570093457945
6.8,0.28,0.36,2.0794415416798357,0.043,5.337538079701318,0.99556,3.16,0.49,9.6,14.423076923076923
7.6,0.21,0.35,0.7884573603642702,0.041,4.672828834461906,0.9914,3.06,0.45,11.3,1.7241379310344827
5.7,0.45,0.42,0.7419373447293773,0.051,5.288267030694535,0.9932,3.02,0.4,9.0,15.174129353233832
6.6,0.28,0.3,2.631888840136646,0.033,5.181783550292085,0.99479,3.12,0.39,11.2,7.524271844660194
6.3,0.21,0.33,2.7013612129514133,0.046,5.19295685089021,0.9971,3.36,0.5,10.4,15.59633027522936
6.2,0.21,0.26,2.6461747973841225,0.05,5.017279836814924,0.99772,3.31,0.46,9.0,13.689095127610207
7.8,0.42,0.26,2.322387720290225,0.058,5.298317366548036,0.9972,3.14,0.55,9.3,8.21256038647343
6.4,0.27,0.49,2.1162555148025524,0.046,5.332718793265369,0.9956,3.24,0.43,9.2,12.5
8.2,0.38,0.49,2.681021528714291,0.042,5.117993812416755,0.99855,3.1,0.54,9.4,14.146341463414636
